,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,pypi_id,conda_id,labels,open_issue_count,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,github_release_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,updated_github_id,conda_forge
154,notifiers,liiight/notifiers,logging,The easy way to send notifications.,,https://github.com/liiight/notifiers,https://github.com/liiight/notifiers,MIT,2017-06-01 10:20:18.000,2022-08-08 18:23:33.000,2022-07-14 07:40:12,517.0,24.0,87.0,33.0,358.0,66.0,2261.0,2022-02-10 14:51:38.000,1.3.3,31.0,19.0,25,True,notifiers,conda-forge/notifiers,,32.0,17.0,,https://pypi.org/project/notifiers,2022-02-10 14:51:38.000,17.0,432006.0,433143.0,https://anaconda.org/conda-forge/notifiers,2021-11-16 00:29:21.949,23878.0,3.0,,,,,,,,,,,,,,,,,,,,
155,dephell,dephell/dephell,dependency-managers,"Python project management. Manage packages: convert between formats, lock, install, resolve, isolate, test, build..",,https://github.com/dephell/dephell,https://github.com/dephell/dephell,MIT,2018-08-31 17:39:18.000,2021-01-11 21:31:40.000,2021-01-11 21:31:39,2145.0,,112.0,23.0,221.0,161.0,1740.0,2020-04-28 06:31:17.000,.0.8.3,30.0,37.0,25,False,dephell,,,108.0,397.0,385.0,https://pypi.org/project/dephell,2020-04-28 06:29:24.000,12.0,4961.0,4965.0,,,,3.0,184.0,,,,,,,,,,,,,,,,,,,
156,line_profiler,pyutils/line_profiler,profiling,Line-by-line profiling for Python.,,https://github.com/pyutils/line_profiler,https://github.com/pyutils/line_profiler,BSD-3-Clause,2016-05-26 17:37:38.151,2022-08-17 14:09:15.000,2022-08-17 14:08:13,221.0,9.0,77.0,15.0,98.0,33.0,1350.0,2022-04-01 07:40:49.000,3.5.1,23.0,32.0,25,True,line_profiler,conda-forge/line_profiler,,28.0,37.0,,https://pypi.org/project/line_profiler,2022-04-01 07:40:49.000,37.0,217815.0,221337.0,https://anaconda.org/conda-forge/line_profiler,2022-03-22 11:06:35.902,267716.0,3.0,,,,,,,,,,,,,,,,,,,,
157,beartype,beartype/beartype,linters,Unbearably fast O(1) runtime type-checking in pure Python.,,https://github.com/beartype/beartype,https://github.com/beartype/beartype,MIT,2020-04-03 06:06:22.000,2022-09-01 07:22:02.000,2022-09-01 07:05:12,709.0,75.0,24.0,9.0,34.0,98.0,1285.0,2022-03-15 06:06:23.000,0.10.4,21.0,11.0,25,True,beartype,conda-forge/beartype,,24.0,30.0,,https://pypi.org/project/beartype,2022-03-15 06:06:23.000,30.0,116424.0,117246.0,https://anaconda.org/conda-forge/beartype,2022-03-15 09:40:26.391,22219.0,3.0,,,,,,,,,,,,,,,,,,,,
158,stackprinter,cknd/stackprinter,logging,Debugging-friendly exceptions for Python.,,https://github.com/cknd/stackprinter,https://github.com/cknd/stackprinter,MIT,2018-09-05 10:58:47.000,2022-08-25 09:15:03.000,2022-08-25 09:14:19,194.0,9.0,34.0,9.0,31.0,21.0,1180.0,2022-08-25 09:18:01.304,0.2.8,17.0,6.0,25,True,stackprinter,conda-forge/stackprinter,,7.0,158.0,132.0,https://pypi.org/project/stackprinter,2022-04-02 09:37:50.000,26.0,266715.0,266810.0,https://anaconda.org/conda-forge/stackprinter,2020-10-31 17:18:37.537,3705.0,3.0,,,,,,,,,,,,,,,,,,,,
159,wily,tonybaloney/wily,code-metrics,"A Python application for tracking, reporting on timing and complexity in Python code.",,https://github.com/tonybaloney/wily,https://github.com/tonybaloney/wily,Apache-2.0,2018-10-11 22:12:25.000,2022-08-26 09:11:59.000,2022-08-25 03:35:27,793.0,55.0,51.0,23.0,78.0,57.0,980.0,2022-08-21 02:43:17.359,1.23.0,49.0,20.0,25,True,wily,,,30.0,10.0,,https://pypi.org/project/wily,2022-05-18 06:32:16.000,10.0,20586.0,20586.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
160,sphinx-autobuild,executablebooks/sphinx-autobuild,documentation,Watch a Sphinx directory and rebuild the documentation when a change is detected. Also includes a livereload enabled..,,https://github.com/executablebooks/sphinx-autobuild,https://github.com/executablebooks/sphinx-autobuild,MIT,2013-12-25 17:09:56.000,2022-07-23 23:26:28.000,2021-03-14 13:43:08,285.0,,55.0,12.0,57.0,47.0,416.0,2022-04-20 19:59:44.000,2021.03.14,15.0,17.0,25,False,sphinx-autobuild,conda-forge/sphinx-autobuild,['sphinx'],16.0,2586.0,,https://pypi.org/project/sphinx-autobuild,2021-03-14 13:46:47.000,2586.0,287692.0,289523.0,https://anaconda.org/conda-forge/sphinx-autobuild,2021-03-14 17:15:24.297,119026.0,3.0,,,,,,,,,,,,,,,,,,,,
161,interrogate,econchick/interrogate,documentation,Explain yourself! Interrogate a codebase for docstring coverage.,,https://github.com/econchick/interrogate,https://github.com/econchick/interrogate,MIT,2020-04-24 02:33:25.000,2022-08-28 22:01:28.000,2022-07-29 16:12:10,178.0,4.0,29.0,5.0,88.0,27.0,400.0,2021-09-10 23:05:20.000,1.5.0,14.0,12.0,25,True,interrogate,,,23.0,2351.0,2262.0,https://pypi.org/project/interrogate,2021-09-10 23:05:20.000,89.0,133180.0,133180.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
162,check-manifest,mgedmin/check-manifest,linters,Tool to check the completeness of MANIFEST.in for Python packages.,,https://github.com/mgedmin/check-manifest,https://github.com/mgedmin/check-manifest,MIT,2013-03-05 15:27:20.000,2022-05-30 16:54:42.000,2022-05-30 16:54:42,548.0,,35.0,6.0,66.0,75.0,263.0,,,42.0,22.0,25,True,check-manifest,conda-forge/check-manifest,,19.0,10406.0,7834.0,https://pypi.org/project/check-manifest,2022-03-13 10:09:29.000,2572.0,197924.0,199166.0,https://anaconda.org/conda-forge/check-manifest,2022-03-13 13:01:22.255,55911.0,3.0,,,,,,,,,,,,,,,,,,,,
163,py2app,ronaldoussoren/py2app,packaging,py2app is a Python setuptools command which will allow you to make standalone Mac OS X application bundles and plugins..,,https://github.com/ronaldoussoren/py2app,https://github.com/ronaldoussoren/py2app,MIT,2020-01-14 11:27:41.000,2022-07-17 08:42:32.000,2022-07-17 08:42:20,816.0,1.0,24.0,11.0,22.0,298.0,207.0,2022-05-24 16:02:29.000,0.28.2,44.0,31.0,25,True,py2app,,,146.0,827.0,,https://pypi.org/project/py2app,2022-05-24 16:02:29.000,827.0,9731.0,9731.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
164,xdoctest,Erotemic/xdoctest,testing,A rewrite of Pythons builtin doctest module (with pytest plugin integration) with AST instead of REGEX.,,https://github.com/Erotemic/xdoctest,https://github.com/Erotemic/xdoctest,Apache-2.0,2017-09-24 01:59:02.000,2022-08-24 13:43:07.000,2022-08-19 19:48:00,798.0,59.0,8.0,5.0,91.0,24.0,163.0,2022-08-19 20:50:12.428,1.0.2,65.0,8.0,25,True,xdoctest,conda-forge/xdoctest,,17.0,85.0,,https://pypi.org/project/xdoctest,2022-03-25 19:19:03.000,85.0,121143.0,122857.0,https://anaconda.org/conda-forge/xdoctest,2022-08-23 18:57:39.926,53139.0,3.0,,,,,,,,,,,,,,,,,,,,conda-forge/xdoctest
165,Bpytop,aristocratos/bpytop,profiling,Linux/OSX/FreeBSD resource monitor.,,https://github.com/aristocratos/bpytop,https://github.com/aristocratos/bpytop,Apache-2.0,2020-07-01 17:41:25.000,2022-03-06 14:22:47.000,2022-03-06 14:20:17,408.0,,336.0,156.0,70.0,224.0,8708.0,2021-12-22 19:23:21.000,1.0.68,53.0,35.0,24,True,bpytop,conda-forge/bpytop,,64.0,1.0,,https://pypi.org/project/bpytop,2021-12-22 19:23:21.000,1.0,7025.0,7387.0,https://anaconda.org/conda-forge/bpytop,2021-12-22 23:07:43.371,6884.0,3.0,,,,,,,,,,,,,,,,,,,,
166,MonkeyType,Instagram/MonkeyType,refactoring,A Python library that generates static type annotations by collecting runtime types.,,https://github.com/Instagram/MonkeyType,https://github.com/Instagram/MonkeyType,BSD-3-Clause,2017-07-11 00:19:00.000,2022-08-31 23:18:31.000,2022-08-29 15:49:24,316.0,4.0,142.0,51.0,116.0,119.0,3942.0,2022-02-18 23:46:48.000,22.2.0,22.0,42.0,24,True,monkeytype,conda-forge/monkeytype,,38.0,25.0,,https://pypi.org/project/monkeytype,2022-02-18 23:46:48.000,25.0,58898.0,59659.0,https://anaconda.org/conda-forge/monkeytype,2022-02-19 14:25:33.147,42626.0,2.0,,,,,,,,,,,,,,,,,,,,
167,rebound,shobrook/rebound,logging,Command-line tool that instantly fetches Stack Overflow results when an exception is thrown.,,https://github.com/shobrook/rebound,https://github.com/shobrook/rebound,MIT,2017-05-29 17:11:25.872,2022-08-22 16:37:01.910,2022-02-16 05:16:40,168.0,,370.0,78.0,41.0,38.0,3895.0,2022-08-22 13:58:00.980,3.19.10,184.0,16.0,24,True,rebound,conda-forge/rebound,,20.0,40.0,22.0,https://pypi.org/project/rebound,2022-04-25 14:15:09.000,18.0,1950.0,5120.0,https://anaconda.org/conda-forge/rebound,2022-08-22 16:37:01.910,202718.0,3.0,197.0,,,,,,,,,,,,,,,,,,,
168,redbaron,pycqa/redbaron,refactoring,Bottom-up approach to refactoring in python.,,https://github.com/PyCQA/redbaron,https://github.com/PyCQA/redbaron,LGPL-3.0+,2014-03-23 05:34:39.000,2022-01-29 21:54:37.000,2021-12-09 03:12:36,1672.0,,73.0,26.0,106.0,46.0,643.0,2019-03-17 19:03:54.000,0.9.2,15.0,34.0,24,True,redbaron,,,80.0,533.0,417.0,https://pypi.org/project/redbaron,2019-03-17 18:59:01.000,116.0,30985.0,30985.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
169,Mamba Test Runner,nestorsalceda/mamba,testing,The definitive testing tool for Python. Born under the banner of Behavior Driven Development (BDD).,,https://github.com/nestorsalceda/mamba,https://github.com/nestorsalceda/mamba,MIT,2013-03-12 18:53:42.000,2021-12-09 22:04:56.000,2020-11-16 12:31:58,468.0,,63.0,22.0,84.0,52.0,493.0,2020-11-16 12:36:24.000,0.11.2,21.0,22.0,24,False,mamba,,,45.0,599.0,481.0,https://pypi.org/project/mamba,2020-11-16 12:35:41.000,118.0,17261.0,17261.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
170,pytest-plugins,man-group/pytest-plugins,testing,A grab-bag of nifty pytest plugins.,,https://github.com/man-group/pytest-plugins,https://github.com/man-group/pytest-plugins,MIT,2015-08-14 07:52:32.000,2022-08-13 21:45:19.000,2022-04-25 17:11:11,805.0,,66.0,22.0,110.0,59.0,470.0,2019-05-28 06:37:19.000,1.7.0,12.0,61.0,24,True,pytest-virtualenv,conda-forge/pytest-shutil,,45.0,63.0,,https://pypi.org/project/pytest-virtualenv,2019-05-28 06:37:19.000,63.0,46746.0,47256.0,https://anaconda.org/conda-forge/pytest-shutil,2021-10-18 17:46:27.844,25511.0,3.0,,,,,,,,,,,,,,,,,,,,
171,py2exe,py2exe/py2exe,packaging,A distutils extension to create standalone Windows programs from Python code.,,https://github.com/py2exe/py2exe,https://github.com/py2exe/py2exe,MIT,2019-03-11 13:16:35.000,2022-07-19 20:15:19.000,2022-07-03 21:53:52,1021.0,8.0,57.0,19.0,26.0,109.0,460.0,2022-07-03 22:07:53.000,0.11.1.1,21.0,15.0,24,True,py2exe,,,12.0,1702.0,1526.0,https://pypi.org/project/py2exe,2022-07-03 22:09:17.000,176.0,15118.0,15356.0,,,,3.0,9997.0,,,,,,,,,,,,,,,,,,,
172,paver,paver/paver,build-tools,Python-based project scripting.,,https://github.com/paver/paver,https://github.com/paver/paver,BSD-3-Clause,2010-11-11 09:43:52.000,2021-06-21 14:55:20.000,2021-06-21 14:55:20,534.0,,77.0,14.0,84.0,93.0,449.0,2017-12-31 01:13:41.000,1.3.4,28.0,45.0,24,False,paver,conda-forge/paver,,38.0,961.0,,https://pypi.org/project/paver,2017-12-31 01:13:41.000,961.0,32914.0,33271.0,https://anaconda.org/conda-forge/paver,2018-07-24 12:48:36.122,25039.0,3.0,,,,,,,,,,,,,,,,,,,,
173,flake8-import-order,PyCQA/flake8-import-order,linters,Flake8 plugin that checks import order against various Python Style Guides.,,https://github.com/PyCQA/flake8-import-order,https://github.com/PyCQA/flake8-import-order,LGPL-3.0,2014-03-16 12:46:09.000,2022-04-01 17:37:42.000,2020-08-04 12:21:12,274.0,,61.0,9.0,88.0,86.0,265.0,2019-03-04 08:39:11.000,0.18.1,34.0,40.0,24,False,flake8-import-order,conda-forge/flake8-import-order,['flake8'],13.0,1138.0,,https://pypi.org/project/flake8-import-order,2019-03-04 08:39:11.000,1138.0,354450.0,357510.0,https://anaconda.org/conda-forge/flake8-import-order,2019-03-06 03:48:48.199,214224.0,3.0,,,,,,,,,,,,,,,,,,,,
174,flake8-eradicate,wemake-services/flake8-eradicate,linters,Flake8 plugin to find commented out or dead code.,,https://github.com/wemake-services/flake8-eradicate,https://github.com/wemake-services/flake8-eradicate,MIT,2018-09-21 06:58:51.000,2022-08-15 02:56:09.000,2022-08-11 07:13:43,366.0,12.0,12.0,4.0,232.0,30.0,264.0,2022-08-11 07:18:01.020,1.3.0,14.0,15.0,24,True,flake8-eradicate,conda-forge/flake8-eradicate,['flake8'],4.0,93.0,,https://pypi.org/project/flake8-eradicate,2022-04-26 07:35:19.000,93.0,431128.0,431272.0,https://anaconda.org/conda-forge/flake8-eradicate,2022-08-11 16:19:18.277,2460.0,3.0,,,,,,,,,,,,,,,,,,,,
175,pytest-mypy,dbader/pytest-mypy,testing,Mypy static type checker plugin for Pytest.,,https://github.com/dbader/pytest-mypy,https://github.com/dbader/pytest-mypy,MIT,2016-09-29 14:39:23.000,2022-06-22 07:13:53.000,2022-06-22 07:13:53,241.0,4.0,33.0,7.0,86.0,43.0,213.0,2022-02-07 17:12:40.000,0.9.1,19.0,16.0,24,True,pytest-mypy,conda-forge/pytest-mypy,['pytest'],9.0,2239.0,1853.0,https://pypi.org/project/pytest-mypy,2022-02-07 17:12:40.000,386.0,282429.0,283489.0,https://anaconda.org/conda-forge/pytest-mypy,2020-11-24 14:50:18.057,32869.0,3.0,,,,,,,,,,,,,,,,,,,,
176,flake8-commas,PyCQA/flake8-commas,linters,Flake8 extension for enforcing trailing commas in python.,,https://github.com/PyCQA/flake8-commas,https://github.com/PyCQA/flake8-commas,MIT,2015-12-16 09:25:13.000,2021-10-13 19:25:52.000,2021-10-13 19:25:45,176.0,,23.0,3.0,38.0,26.0,127.0,2021-10-13 19:25:39.000,2.1.0,20.0,12.0,24,True,flake8-commas,,['flake8'],5.0,7000.0,6666.0,https://pypi.org/project/flake8-commas,2021-10-13 19:25:39.000,334.0,354180.0,354180.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
177,flake8-builtins,gforcada/flake8-builtins,linters,Check for python builtins being used as variables or parameters.,,https://github.com/gforcada/flake8-builtins,https://github.com/gforcada/flake8-builtins,GPL-2.0,2016-03-02 00:26:51.000,2022-07-09 23:33:23.000,2021-09-20 15:48:57,221.0,,20.0,3.0,39.0,32.0,85.0,2020-05-14 10:45:01.000,1.5.3,23.0,15.0,24,True,flake8-builtins,conda-forge/flake8-builtins,['flake8'],5.0,4660.0,4361.0,https://pypi.org/project/flake8-builtins,2020-05-14 10:45:01.000,299.0,538067.0,540294.0,https://anaconda.org/conda-forge/flake8-builtins,2020-05-18 15:22:26.836,155922.0,3.0,,,,,,,,,,,,,,,,,,,,
178,better-exceptions,Qix-/better-exceptions,logging,"Pretty and useful exceptions in Python, automatically.",,https://github.com/Qix-/better-exceptions,https://github.com/Qix-/better-exceptions,MIT,2017-03-12 11:23:04.000,2022-08-12 11:51:31.000,2022-08-12 11:51:31,100.0,1.0,195.0,74.0,54.0,45.0,4238.0,2021-01-29 16:48:55.000,0.3.3,16.0,16.0,23,True,better-exceptions,,,29.0,58.0,,https://pypi.org/project/better-exceptions,2021-01-29 16:48:55.000,58.0,49233.0,49233.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
179,vprof,nvdv/vprof,profiling,Visual profiler for Python.,,https://github.com/nvdv/vprof,https://github.com/nvdv/vprof,BSD-2-Clause,2015-06-29 03:59:39.000,2022-07-15 07:43:03.000,2022-07-15 07:43:03,620.0,1.0,171.0,73.0,32.0,56.0,3857.0,2018-06-24 14:16:36.000,0.37.6,24.0,17.0,23,True,vprof,,,27.0,113.0,97.0,https://pypi.org/project/vprof,2020-02-29 13:31:59.000,16.0,5093.0,5093.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
180,pyt,python-security/pyt,security,A Static Analysis Tool for Detecting Security Vulnerabilities in Python Web Applications.,,https://github.com/python-security/pyt,https://github.com/python-security/pyt,GPL-2.0,2016-10-26 15:34:48.000,2020-12-25 03:47:37.000,2020-03-08 21:43:06,1576.0,,230.0,72.0,116.0,77.0,2094.0,2018-11-01 16:02:57.000,0.42,15.0,22.0,23,False,python-taint,,,22.0,82.0,70.0,https://pypi.org/project/python-taint,2018-11-01 16:02:04.000,12.0,4364.0,4365.0,,,,3.0,81.0,,,,,,,,,,,,,,,,,,,
181,shiv,linkedin/shiv,packaging,"shiv is a command line utility for building fully self contained Python zipapps as outlined in PEP 441, but with all..",,https://github.com/linkedin/shiv,https://github.com/linkedin/shiv,BSD-2-Clause,2018-03-13 18:46:23.000,2022-08-17 17:43:25.000,2022-08-17 17:43:25,201.0,1.0,84.0,27.0,111.0,73.0,1499.0,2022-01-24 19:19:34.000,1.0.1,58.0,37.0,23,True,shiv,,,40.0,12.0,,https://pypi.org/project/shiv,2022-01-24 19:17:52.000,12.0,16453.0,16461.0,,,,3.0,316.0,,,,,,,,,,,,,,,,,,,
182,pytest-testmon,tarpas/pytest-testmon,testing,Selects tests affected by changed files. Executes the right tests first. Continuous test runner when used with pytest-..,,https://github.com/tarpas/pytest-testmon,https://github.com/tarpas/pytest-testmon,AGPL-3.0,2015-02-02 14:21:10.000,2022-08-27 08:08:00.000,2022-08-27 08:06:49,308.0,4.0,34.0,16.0,67.0,100.0,575.0,2022-08-27 08:09:00.479,1.3.5,49.0,17.0,23,True,pytest-testmon,conda-forge/pytest-testmon,['pytest'],32.0,54.0,,https://pypi.org/project/pytest-testmon,2022-06-01 14:25:49.000,54.0,115430.0,116074.0,https://anaconda.org/conda-forge/pytest-testmon,2019-08-03 00:17:17.063,35443.0,3.0,,,,,,,,,,,,,,,,,,,,
183,baron,PyCQA/baron,refactoring,"IDE allow you to refactor code, Baron allows you to write refactoring code.",,https://github.com/PyCQA/baron,https://github.com/PyCQA/baron,LGPL-3.0,2013-03-21 12:19:00.000,2021-12-09 03:34:37.000,2021-12-09 03:33:22,1505.0,,52.0,14.0,100.0,29.0,272.0,2021-12-09 03:33:32.000,0.10.1,21.0,33.0,23,True,baron,,,46.0,293.0,234.0,https://pypi.org/project/baron,2021-12-09 03:33:32.000,59.0,31520.0,31520.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
184,mkdocs-awesome-pages-plugin,lukasgeiter/mkdocs-awesome-pages-plugin,documentation,An MkDocs plugin that simplifies configuring page titles and their order.,,https://github.com/lukasgeiter/mkdocs-awesome-pages-plugin,https://github.com/lukasgeiter/mkdocs-awesome-pages-plugin,MIT,2018-02-06 21:09:24.000,2022-07-24 17:43:46.000,2022-07-24 17:34:17,72.0,3.0,25.0,7.0,12.0,44.0,259.0,2022-07-24 17:45:31.955,2.8.0,21.0,5.0,23,True,mkdocs-awesome-pages-plugin,,['mkdocs'],9.0,78.0,,https://pypi.org/project/mkdocs-awesome-pages-plugin,2022-02-12 20:34:18.000,78.0,66297.0,66297.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
185,data-science-types,predictive-analytics-lab/data-science-types,linters,"Mypy stubs, i.e., type information, for numpy, pandas and matplotlib.",,https://github.com/wearepal/data-science-types,https://github.com/wearepal/data-science-types,Apache-2.0,2019-09-20 11:45:49.000,2021-02-16 21:31:02.632,2021-02-16 17:29:00,446.0,,57.0,9.0,171.0,23.0,192.0,2021-02-16 16:47:31.000,0.2.23,26.0,44.0,23,False,data-science-types,conda-forge/data-science-types,,39.0,247.0,239.0,https://pypi.org/project/data-science-types,2021-02-16 16:45:03.000,8.0,35949.0,36184.0,https://anaconda.org/conda-forge/data-science-types,2021-02-16 21:31:02.632,4947.0,3.0,,,,,,,,,,,,,,,,,,,wearepal/data-science-types,
186,releases,bitprophet/releases,documentation,A powerful Sphinx changelog-generating extension.,,https://github.com/bitprophet/releases,https://github.com/bitprophet/releases,BSD-2-Clause,2013-09-16 03:56:37.000,2022-08-27 20:26:16.000,2022-08-27 20:26:12,543.0,21.0,39.0,5.0,26.0,43.0,162.0,2021-12-15 14:41:21.229,0.1.0,33.0,10.0,23,True,releases,conda-forge/sphinx-releases,['sphinx'],30.0,836.0,470.0,https://pypi.org/project/releases,2020-01-11 00:29:49.000,366.0,5536.0,6420.0,https://anaconda.org/conda-forge/sphinx-releases,2021-10-19 17:29:57.242,46000.0,3.0,,,,,,,1.0,,,,,,,,,,,,,
187,flake8-black,peterjc/flake8-black,linters,flake8 plugin to run black for checking Python coding style.,,https://github.com/peterjc/flake8-black,https://github.com/peterjc/flake8-black,MIT,2019-01-10 14:40:26.000,2022-08-06 23:33:58.000,2022-08-06 23:33:57,143.0,7.0,9.0,2.0,41.0,23.0,139.0,2022-05-16 09:20:23.000,0.3.3,17.0,9.0,23,True,flake8-black,conda-forge/flake8-black,['flake8'],5.0,2691.0,2522.0,https://pypi.org/project/flake8-black,2022-05-16 09:20:23.000,169.0,548794.0,556602.0,https://anaconda.org/conda-forge/flake8-black,2022-05-16 12:43:32.466,304536.0,3.0,,,,,,,,,,,,,,,,,,,,
188,eradicate,myint/eradicate,refactoring,Removes commented-out code from Python files.,,https://github.com/myint/eradicate,https://github.com/myint/eradicate,Saxpath,2012-12-23 04:39:48.000,2022-04-13 14:13:20.049,2022-04-06 09:45:24,172.0,,23.0,4.0,17.0,15.0,137.0,2022-04-06 09:48:46.000,2.1.0,17.0,10.0,23,False,eradicate,conda-forge/eradicate,,5.0,5845.0,5754.0,https://pypi.org/project/eradicate,2022-04-06 09:47:11.000,91.0,420604.0,420699.0,https://anaconda.org/conda-forge/eradicate,2022-04-13 14:13:20.049,1622.0,3.0,,,,,,,,,,,,,,,,,,,,
189,asteval,newville/asteval,ast,minimalistic evaluator of python expression using ast module.,,https://github.com/newville/asteval,https://github.com/newville/asteval,MIT,2012-03-31 22:10:33.000,2022-07-15 05:09:27.000,2022-07-15 05:09:27,451.0,1.0,34.0,11.0,51.0,50.0,136.0,2022-05-24 15:52:50.000,0.9.27,27.0,21.0,23,True,asteval,conda-forge/asteval,,7.0,163.0,,https://pypi.org/project/asteval,2022-05-24 15:52:50.000,163.0,195340.0,198176.0,https://anaconda.org/conda-forge/asteval,2022-05-25 11:16:11.911,201415.0,3.0,,,,,,,,,,,,,,,,,,,,
190,flake8-bandit,tylerwince/flake8-bandit,linters,Automated security testing using bandit and flake8.,,https://github.com/tylerwince/flake8-bandit,https://github.com/tylerwince/flake8-bandit,MIT,2017-10-28 23:19:09.000,2022-08-29 13:47:29.000,2022-08-29 13:45:55,70.0,14.0,26.0,5.0,17.0,15.0,91.0,2022-08-29 14:28:51.025,4.1.1,13.0,12.0,23,True,flake8-bandit,,['flake8'],11.0,141.0,,https://pypi.org/project/flake8-bandit,2022-03-11 03:32:21.000,141.0,467024.0,467024.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
191,PrettyErrors,onelivesleft/PrettyErrors,logging,Prettify Python exception output to make it legible.,,https://github.com/onelivesleft/PrettyErrors,https://github.com/onelivesleft/PrettyErrors,MIT,2018-11-15 16:02:27.000,2021-11-27 17:41:04.999,2021-11-24 14:32:14,130.0,,78.0,28.0,10.0,38.0,2586.0,2021-11-24 14:32:07.000,1.2.25,48.0,5.0,22,True,pretty_errors,conda-forge/pretty_errors,,4.0,45.0,,https://pypi.org/project/pretty_errors,2021-11-24 14:32:07.000,45.0,27530.0,27827.0,https://anaconda.org/conda-forge/pretty_errors,2021-11-27 17:41:04.999,6535.0,3.0,,,,,,,,,,,,,,,,,,,,
192,sixpack,sixpack/sixpack,testing,Sixpack is a language-agnostic a/b-testing framework.,,https://github.com/sixpack/sixpack,https://github.com/sixpack/sixpack,BSD-2-Clause,2012-11-15 00:01:06.000,2022-08-21 18:43:32.000,2020-08-26 00:32:16,828.0,,186.0,73.0,170.0,125.0,1733.0,2017-11-22 14:27:35.000,2.7.0,37.0,56.0,22,False,sixpack,,,88.0,14.0,10.0,https://pypi.org/project/sixpack,2017-11-22 14:27:35.000,4.0,75.0,75.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
193,Bowler,facebookincubator/Bowler,refactoring,Safe code refactoring for modern Python.,,https://github.com/facebookincubator/Bowler,https://github.com/facebookincubator/Bowler,MIT,2018-06-07 21:44:17.000,2022-03-04 23:53:49.000,2022-03-04 21:23:22,185.0,,91.0,29.0,74.0,34.0,1423.0,2020-09-17 01:55:39.000,0.9.0,8.0,27.0,22,True,bowler,conda-forge/bowler,,46.0,7.0,,https://pypi.org/project/bowler,2020-09-17 01:55:39.000,7.0,57723.0,58009.0,https://anaconda.org/conda-forge/bowler,2019-06-12 18:37:14.246,13194.0,3.0,,,,,,,,,,,,,,,,,,,,
194,pyannotate,dropbox/pyannotate,refactoring,Auto-generate PEP-484 annotations.,,https://github.com/dropbox/pyannotate,https://github.com/dropbox/pyannotate,Apache-2.0,2017-11-13 20:18:08.000,2022-07-03 08:24:17.000,2021-10-12 20:53:49,95.0,,56.0,27.0,63.0,33.0,1332.0,2019-09-16 15:37:03.000,1.2.0,9.0,17.0,22,True,pyannotate,,,26.0,93.0,75.0,https://pypi.org/project/pyannotate,2019-09-16 15:37:03.000,18.0,4975.0,4975.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
195,pynsist,takluyver/pynsist,packaging,Build Windows installers for Python applications.,,https://github.com/takluyver/pynsist,https://github.com/takluyver/pynsist,MIT,2014-03-30 19:11:21.000,2022-06-15 13:13:51.000,2022-04-21 14:15:55,556.0,,114.0,31.0,89.0,138.0,803.0,2020-07-03 08:11:24.000,2.5.1,22.0,30.0,22,True,pynsist,,,28.0,47.0,,https://pypi.org/project/pynsist,2022-03-21 11:44:22.000,47.0,1796.0,1796.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
196,snoop,alexmojaki/snoop,debugging,"A powerful set of Python debugging tools, based on PySnooper.",,https://github.com/alexmojaki/snoop,https://github.com/alexmojaki/snoop,MIT,2019-05-13 18:45:35.000,2022-07-20 10:35:30.000,2022-03-26 09:17:40,420.0,,27.0,16.0,13.0,25.0,802.0,2021-11-11 16:57:18.000,0.4.1,12.0,21.0,22,True,snoop,conda-forge/snoop,,18.0,12.0,,https://pypi.org/project/snoop,2021-11-11 16:57:18.000,12.0,43295.0,43398.0,https://anaconda.org/conda-forge/snoop,2021-11-11 19:47:40.294,1137.0,3.0,,,,,,,,,,,,,,,,,,,,
